game_title	steam_url
Shaoye	https://store.steampowered.com/app/948370/Shaoye/?snr=1_7_7_230_150_995
Shiver: The Lily's Requiem Collector's Edition	https://store.steampowered.com/app/866710/Shiver_The_Lilys_Requiem_Collectors_Edition/?snr=1_7_7_230_150_995
Scary new year	https://store.steampowered.com/app/776970/Scary_new_year/?snr=1_7_7_230_150_995
Vip Em Up - The action movies stars beat em up Ep.0 ( beta )	https://store.steampowered.com/app/996850/Vip_Em_Up__The_action_movies_stars_beat_em_up_Ep0__beta/?snr=1_7_7_230_150_995
Alicia Quatermain 3: The Mystery of the Flaming Gold	https://store.steampowered.com/app/818030/Alicia_Quatermain_3_The_Mystery_of_the_Flaming_Gold/?snr=1_7_7_230_150_995
Spirits of Mystery: The Dark Minotaur Collector's Edition	https://store.steampowered.com/app/709340/Spirits_of_Mystery_The_Dark_Minotaur_Collectors_Edition/?snr=1_7_7_230_150_995
Myths of the World: Of Fiends and Fairies Collector's Edition	https://store.steampowered.com/app/866790/Myths_of_the_World_Of_Fiends_and_Fairies_Collectors_Edition/?snr=1_7_7_230_150_995
aMAZE Valentine	https://store.steampowered.com/app/1001880/aMAZE_Valentine/?snr=1_7_7_230_150_995
ReturnState	https://store.steampowered.com/app/719340/ReturnState/?snr=1_7_7_230_150_995
CSX ES44AC Add-on Livery	https://store.steampowered.com/app/256576/CSX_ES44AC_Addon_Livery/?snr=1_7_7_230_150_995
Coldfall	https://store.steampowered.com/app/960660/Coldfall/?snr=1_7_7_230_150_995
Pirate Survival Fantasy Shooter	https://store.steampowered.com/app/963150/Pirate_Survival_Fantasy_Shooter/?snr=1_7_7_230_150_995
Winter's Symphonies	https://store.steampowered.com/app/738900/Winters_Symphonies/?snr=1_7_7_230_150_995
Werewolf Hunter X	https://store.steampowered.com/app/948330/Werewolf_Hunter_X/?snr=1_7_7_230_150_995
SAMURAI IN AFRICA	https://store.steampowered.com/app/993460/SAMURAI_IN_AFRICA/?snr=1_7_7_230_150_995
Riddles of Fate: Memento Mori Collector's Edition	https://store.steampowered.com/app/796060/Riddles_of_Fate_Memento_Mori_Collectors_Edition/?snr=1_7_7_230_150_995
The Chronicles of King Arthur - Episode 1: Excalibur	https://store.steampowered.com/app/989640/The_Chronicles_of_King_Arthur__Episode_1_Excalibur/?snr=1_7_7_230_150_995
Off the Record: The Final Interview Collector's Edition	https://store.steampowered.com/app/866720/Off_the_Record_The_Final_Interview_Collectors_Edition/?snr=1_7_7_230_150_995
Cotropitorii	https://store.steampowered.com/app/992420/Cotropitorii/?snr=1_7_7_230_150_995
Glo	https://store.steampowered.com/app/711550/Glo/?snr=1_7_7_230_150_995
The Wanderings Dragon	https://store.steampowered.com/app/913310/The_Wanderings_Dragon/?snr=1_7_7_230_150_995
Run, Run, Monsters!	https://store.steampowered.com/app/913300/Run_Run_Monsters/?snr=1_7_7_230_150_995
Fitzzle Gentle Deer	https://store.steampowered.com/app/911090/Fitzzle_Gentle_Deer/?snr=1_7_7_230_150_995
Fitzzle: Vicious Alligators	https://store.steampowered.com/app/913870/Fitzzle_Vicious_Alligators/?snr=1_7_7_230_150_996
Project Aeronaut	https://store.steampowered.com/app/982980/Project_Aeronaut/?snr=1_7_7_230_150_996
Poop Slinger	https://store.steampowered.com/app/849410/Poop_Slinger/?snr=1_7_7_230_150_996
Colliderscope	https://store.steampowered.com/app/908430/Colliderscope/?snr=1_7_7_230_150_996
N.E.U.F.O	https://store.steampowered.com/app/989310/NEUFO/?snr=1_7_7_230_150_996
Quixzel Rush: Tooth Protector	https://store.steampowered.com/app/942560/Quixzel_Rush_Tooth_Protector/?snr=1_7_7_230_150_996
Fear for Sale: City of the Past Collector's Edition	https://store.steampowered.com/app/926070/Fear_for_Sale_City_of_the_Past_Collectors_Edition/?snr=1_7_7_230_150_996
Last Stand: Reborn	https://store.steampowered.com/app/899230/Last_Stand_Reborn/?snr=1_7_7_230_150_996
Mahjongg The Ultimate Collection 2	https://store.steampowered.com/app/913440/Mahjongg_The_Ultimate_Collection_2/?snr=1_7_7_230_150_996
Mysteries of Neverville: The Runestone of Light	https://store.steampowered.com/app/994870/Mysteries_of_Neverville_The_Runestone_of_Light/?snr=1_7_7_230_150_996
Gnomes Garden: Christmas Story	https://store.steampowered.com/app/940800/Gnomes_Garden_Christmas_Story/?snr=1_7_7_230_150_996
Kids Learn	https://store.steampowered.com/app/890210/Kids_Learn/?snr=1_7_7_230_150_996
Haunted Hotel: Lonely Dream	https://store.steampowered.com/app/786040/Haunted_Hotel_Lonely_Dream/?snr=1_7_7_230_150_996
2048	https://store.steampowered.com/app/942050/2048/?snr=1_7_7_230_150_996
Tank Blazers	https://store.steampowered.com/app/983590/Tank_Blazers/?snr=1_7_7_230_150_996
Escape from police	https://store.steampowered.com/app/1001340/Escape_from_police/?snr=1_7_7_230_150_996
Exterminate the world - 灭世VR	https://store.steampowered.com/app/820570/Exterminate_the_world__VR/?snr=1_7_7_230_150_996
Fierce Tales: Marcus' Memory Collector's Edition	https://store.steampowered.com/app/678420/Fierce_Tales_Marcus_Memory_Collectors_Edition/?snr=1_7_7_230_150_996
Muzzleloaded	https://store.steampowered.com/app/982990/Muzzleloaded/?snr=1_7_7_230_150_996
Mystery Trackers: Black Isle Collector's Edition	https://store.steampowered.com/app/926120/Mystery_Trackers_Black_Isle_Collectors_Edition/?snr=1_7_7_230_150_996
Quixzel Rush: Christmas Helper	https://store.steampowered.com/app/942550/Quixzel_Rush_Christmas_Helper/?snr=1_7_7_230_150_996
Finding Light	https://store.steampowered.com/app/894310/Finding_Light/?snr=1_7_7_230_150_996
Destination Dungeon: Tomb of Repentance	https://store.steampowered.com/app/942910/Destination_Dungeon_Tomb_of_Repentance/?snr=1_7_7_230_150_996
Doodle Farm	https://store.steampowered.com/app/947390/Doodle_Farm/?snr=1_7_7_230_150_996
Royal Roads	https://store.steampowered.com/app/940780/Royal_Roads/?snr=1_7_7_230_150_996
Whispered Secrets: Into the Beyond Collector's Edition	https://store.steampowered.com/app/669040/Whispered_Secrets_Into_the_Beyond_Collectors_Edition/?snr=1_7_7_230_150_997
Redemption Cemetery: Grave Testimony Collector’s Edition	https://store.steampowered.com/app/866750/Redemption_Cemetery_Grave_Testimony_Collectors_Edition/?snr=1_7_7_230_150_997
Flatwaters: The Curse of Echita	https://store.steampowered.com/app/779870/Flatwaters_The_Curse_of_Echita/?snr=1_7_7_230_150_997
Puzzle Monarch: Egypt	https://store.steampowered.com/app/938820/Puzzle_Monarch_Egypt/?snr=1_7_7_230_150_997
Shrouded Tales: Revenge of Shadows Collector's Edition	https://store.steampowered.com/app/647940/Shrouded_Tales_Revenge_of_Shadows_Collectors_Edition/?snr=1_7_7_230_150_997
Awakening: Moonfell Wood	https://store.steampowered.com/app/897020/Awakening_Moonfell_Wood/?snr=1_7_7_230_150_997
FORGOTTEN GIFTS	https://store.steampowered.com/app/997450/FORGOTTEN_GIFTS/?snr=1_7_7_230_150_997
Trivia Clash: Adult Film Star Edition	https://store.steampowered.com/app/966020/Trivia_Clash_Adult_Film_Star_Edition/?snr=1_7_7_230_150_997
Surface: Reel Life Collector's Edition	https://store.steampowered.com/app/586720/Surface_Reel_Life_Collectors_Edition/?snr=1_7_7_230_150_997
Echoes of the Past: Wolf Healer Collector's Edition	https://store.steampowered.com/app/866700/Echoes_of_the_Past_Wolf_Healer_Collectors_Edition/?snr=1_7_7_230_150_997
Grim Facade: Sinister Obsession Collector’s Edition	https://store.steampowered.com/app/638290/Grim_Facade_Sinister_Obsession_Collectors_Edition/?snr=1_7_7_230_150_997
Spirits of Mystery: Amber Maiden Collector's Edition	https://store.steampowered.com/app/514760/Spirits_of_Mystery_Amber_Maiden_Collectors_Edition/?snr=1_7_7_230_150_997
Redemption Cemetery: Bitter Frost Collector's Edition	https://store.steampowered.com/app/545910/Redemption_Cemetery_Bitter_Frost_Collectors_Edition/?snr=1_7_7_230_150_997
Web of Deceit: Deadly Sands Collector's Edition	https://store.steampowered.com/app/770890/Web_of_Deceit_Deadly_Sands_Collectors_Edition/?snr=1_7_7_230_150_997
Jelly Bomber	https://store.steampowered.com/app/828270/Jelly_Bomber/?snr=1_7_7_230_150_997
Grim Facade: A Wealth of Betrayal Collector's Edition	https://store.steampowered.com/app/786080/Grim_Facade_A_Wealth_of_Betrayal_Collectors_Edition/?snr=1_7_7_230_150_997
Twilight Phenomena: Strange Menagerie Collector's Edition	https://store.steampowered.com/app/723960/Twilight_Phenomena_Strange_Menagerie_Collectors_Edition/?snr=1_7_7_230_150_997
Spirits of Mystery: The Silver Arrow Collector's Edition	https://store.steampowered.com/app/826370/Spirits_of_Mystery_The_Silver_Arrow_Collectors_Edition/?snr=1_7_7_230_150_997
Redemption Cemetery: Clock of Fate Collector's Edition	https://store.steampowered.com/app/786050/Redemption_Cemetery_Clock_of_Fate_Collectors_Edition/?snr=1_7_7_230_150_997
Queen's Tales: The Beast and the Nightingale Collector's Edition	https://store.steampowered.com/app/605790/Queens_Tales_The_Beast_and_the_Nightingale_Collectors_Edition/?snr=1_7_7_230_150_997
1001 Jigsaw. Home Sweet Home	https://store.steampowered.com/app/970900/1001_Jigsaw_Home_Sweet_Home/?snr=1_7_7_230_150_997
Redemption Cemetery: The Island of the Lost Collector's Edition	https://store.steampowered.com/app/631280/Redemption_Cemetery_The_Island_of_the_Lost_Collectors_Edition/?snr=1_7_7_230_150_997
Solar Lander	https://store.steampowered.com/app/724170/Solar_Lander/?snr=1_7_7_230_150_997
Stunt Island	https://store.steampowered.com/app/602970/Stunt_Island/?snr=1_7_7_230_150_997
Off The Record: Liberty Stone Collector's Edition	https://store.steampowered.com/app/770900/Off_The_Record_Liberty_Stone_Collectors_Edition/?snr=1_7_7_230_150_997
Tessa's Ark	https://store.steampowered.com/app/652030/Tessas_Ark/?snr=1_7_7_230_150_998
Blueprint Word: Classroom	https://store.steampowered.com/app/955190/Blueprint_Word_Classroom/?snr=1_7_7_230_150_998
RACE On	https://store.steampowered.com/app/8780/RACE_On/?snr=1_7_7_230_150_998
Monsters & Anomaly	https://store.steampowered.com/app/986460/Monsters__Anomaly/?snr=1_7_7_230_150_998
Dog Barley-Break	https://store.steampowered.com/app/970390/Dog_BarleyBreak/?snr=1_7_7_230_150_998
Fairyland: Fairylines	https://store.steampowered.com/app/968780/Fairyland_Fairylines/?snr=1_7_7_230_150_998
Tiger Tank 59 A-Gun	https://store.steampowered.com/app/962240/Tiger_Tank_59_AGun/?snr=1_7_7_230_150_998
100 Seconds	https://store.steampowered.com/app/796580/100_Seconds/?snr=1_7_7_230_150_998
Whispered Secrets: Into the Wind Collector's Edition	https://store.steampowered.com/app/804990/Whispered_Secrets_Into_the_Wind_Collectors_Edition/?snr=1_7_7_230_150_998
Tiger Tank 59 Ⅰ	https://store.steampowered.com/app/875100/Tiger_Tank_59/?snr=1_7_7_230_150_998
BLASTER LiLO	https://store.steampowered.com/app/999750/BLASTER_LiLO/?snr=1_7_7_230_150_998
Queen's Tales: Sins of the Past Collector's Edition	https://store.steampowered.com/app/770870/Queens_Tales_Sins_of_the_Past_Collectors_Edition/?snr=1_7_7_230_150_998
Maestro: Notes of Life Collector's Edition	https://store.steampowered.com/app/786100/Maestro_Notes_of_Life_Collectors_Edition/?snr=1_7_7_230_150_998
Northern Tales	https://store.steampowered.com/app/989870/Northern_Tales/?snr=1_7_7_230_150_998
Final Cut: Homage Collector's Edition	https://store.steampowered.com/app/749000/Final_Cut_Homage_Collectors_Edition/?snr=1_7_7_230_150_998
Slavistan 2	https://store.steampowered.com/app/956990/Slavistan_2/?snr=1_7_7_230_150_998
CortexGear: AngryDroids	https://store.steampowered.com/app/375620/CortexGear_AngryDroids/?snr=1_7_7_230_150_998
Summer: Jigsaw Puzzles	https://store.steampowered.com/app/888880/Summer_Jigsaw_Puzzles/?snr=1_7_7_230_150_998
I'm the Koala	https://store.steampowered.com/app/966450/Im_the_Koala/?snr=1_7_7_230_150_998
Amaze Bowl	https://store.steampowered.com/app/869910/Amaze_Bowl/?snr=1_7_7_230_150_998
Walls in Dead	https://store.steampowered.com/app/840340/Walls_in_Dead/?snr=1_7_7_230_150_998
Lord VS Nas Vai	https://store.steampowered.com/app/913220/Lord_VS_Nas_Vai/?snr=1_7_7_230_150_998
Sudoku3D	https://store.steampowered.com/app/992480/Sudoku3D/?snr=1_7_7_230_150_998
World of Tea	https://store.steampowered.com/app/865050/World_of_Tea/?snr=1_7_7_230_150_998
The District	https://store.steampowered.com/app/357770/The_District/?snr=1_7_7_230_150_998
GASP	https://store.steampowered.com/app/412400/GASP/?snr=1_7_7_230_150_999
Venture Arctic	https://store.steampowered.com/app/795230/Venture_Arctic/?snr=1_7_7_230_150_999
8 Queens	https://store.steampowered.com/app/982860/8_Queens/?snr=1_7_7_230_150_999
Round Ways	https://store.steampowered.com/app/876960/Round_Ways/?snr=1_7_7_230_150_999
Star Destroyer	https://store.steampowered.com/app/997340/Star_Destroyer/?snr=1_7_7_230_150_999
Data mining 4	https://store.steampowered.com/app/993630/Data_mining_4/?snr=1_7_7_230_150_999
RAZ	https://store.steampowered.com/app/912580/RAZ/?snr=1_7_7_230_150_999
HorD: High or Die	https://store.steampowered.com/app/777360/HorD_High_or_Die/?snr=1_7_7_230_150_999
Hamilton's Great Adventure - Retro Fever DLC	https://store.steampowered.com/app/42147/Hamiltons_Great_Adventure__Retro_Fever_DLC/?snr=1_7_7_230_150_999
HORROR MAZE - Dungeon Edition	https://store.steampowered.com/app/886570/HORROR_MAZE__Dungeon_Edition/?snr=1_7_7_230_150_999
Zack Y	https://store.steampowered.com/app/937620/Zack_Y/?snr=1_7_7_230_150_999
Thanksgiving Day Mosaic	https://store.steampowered.com/app/891710/Thanksgiving_Day_Mosaic/?snr=1_7_7_230_150_999
Impossible Tower Defense 2D	https://store.steampowered.com/app/989650/Impossible_Tower_Defense_2D/?snr=1_7_7_230_150_999
圈圈工坊 OO.Inc	https://store.steampowered.com/app/993860/_OOInc/?snr=1_7_7_230_150_999
Red Dead Pixel Man	https://store.steampowered.com/app/988190/Red_Dead_Pixel_Man/?snr=1_7_7_230_150_999
Hyperide VR	https://store.steampowered.com/app/722070/Hyperide_VR/?snr=1_7_7_230_150_999
Lost and Found RPG	https://store.steampowered.com/app/955770/Lost_and_Found_RPG/?snr=1_7_7_230_150_999
Kick Them Out!!!	https://store.steampowered.com/app/873280/Kick_Them_Out/?snr=1_7_7_230_150_999
TURGUL: RAPID FIGHTING	https://store.steampowered.com/app/538700/TURGUL_RAPID_FIGHTING/?snr=1_7_7_230_150_999
Shopping Clutter 2: Christmas Square	https://store.steampowered.com/app/932970/Shopping_Clutter_2_Christmas_Square/?snr=1_7_7_230_150_999
Moto Racing 3D	https://store.steampowered.com/app/819080/Moto_Racing_3D/?snr=1_7_7_230_150_999
Black Home 2	https://store.steampowered.com/app/849070/Black_Home_2/?snr=1_7_7_230_150_999
Jump & Shoot	https://store.steampowered.com/app/994400/Jump__Shoot/?snr=1_7_7_230_150_999
Gaze At Maze	https://store.steampowered.com/app/861210/Gaze_At_Maze/?snr=1_7_7_230_150_999
Astronaut: The Moon Eclipse	https://store.steampowered.com/app/940640/Astronaut_The_Moon_Eclipse/?snr=1_7_7_230_150_999
Alpha & Beta	https://store.steampowered.com/app/968320/Alpha__Beta/?snr=1_7_7_230_150_1000
Casino Blackjack	https://store.steampowered.com/app/800350/Casino_Blackjack/?snr=1_7_7_230_150_1000
Soccer Versus	https://store.steampowered.com/app/795070/Soccer_Versus/?snr=1_7_7_230_150_1000
Mari and the Black Tower	https://store.steampowered.com/app/706350/Mari_and_the_Black_Tower/?snr=1_7_7_230_150_1000
Endless Horizon	https://store.steampowered.com/app/847810/Endless_Horizon/?snr=1_7_7_230_150_1000
Singularity Shooter	https://store.steampowered.com/app/936470/Singularity_Shooter/?snr=1_7_7_230_150_1000
Metronix Lab	https://store.steampowered.com/app/682820/Metronix_Lab/?snr=1_7_7_230_150_1000
ERTX 2080TI Mining clicker	https://store.steampowered.com/app/932180/ERTX_2080TI_Mining_clicker/?snr=1_7_7_230_150_1000
Cabins: Jigsaw Puzzles	https://store.steampowered.com/app/884270/Cabins_Jigsaw_Puzzles/?snr=1_7_7_230_150_1000
Piatka	https://store.steampowered.com/app/697450/Piatka/?snr=1_7_7_230_150_1000
Zoological Era	https://store.steampowered.com/app/950600/Zoological_Era/?snr=1_7_7_230_150_1000
The Movie Trivia Challenge	https://store.steampowered.com/app/875790/The_Movie_Trivia_Challenge/?snr=1_7_7_230_150_1000
Road Legends	https://store.steampowered.com/app/807910/Road_Legends/?snr=1_7_7_230_150_1000
Slimes RPG	https://store.steampowered.com/app/954930/Slimes_RPG/?snr=1_7_7_230_150_1000
NeoGeometry	https://store.steampowered.com/app/989560/NeoGeometry/?snr=1_7_7_230_150_1000
Fear Half Factor	https://store.steampowered.com/app/805690/Fear_Half_Factor/?snr=1_7_7_230_150_1000
Gravity Wars: Black Hole	https://store.steampowered.com/app/968560/Gravity_Wars_Black_Hole/?snr=1_7_7_230_150_1000
HandyCopter	https://store.steampowered.com/app/816610/HandyCopter/?snr=1_7_7_230_150_1000
Lil Kingdom	https://store.steampowered.com/app/991050/Lil_Kingdom/?snr=1_7_7_230_150_1000
Sunshine RPG	https://store.steampowered.com/app/955720/Sunshine_RPG/?snr=1_7_7_230_150_1000
Grimsonland	https://store.steampowered.com/app/980680/Grimsonland/?snr=1_7_7_230_150_1000
Dr. Fizzgigious' Fantabulous Carbon Dating Simulacrum	https://store.steampowered.com/app/711500/Dr_Fizzgigious_Fantabulous_Carbon_Dating_Simulacrum/?snr=1_7_7_230_150_1000
Stationary	https://store.steampowered.com/app/955820/Stationary/?snr=1_7_7_230_150_1000
Intelligence: Underwater Kingdom	https://store.steampowered.com/app/957930/Intelligence_Underwater_Kingdom/?snr=1_7_7_230_150_1000
Data mining 3	https://store.steampowered.com/app/978450/Data_mining_3/?snr=1_7_7_230_150_1000
Tank Bung	https://store.steampowered.com/app/960280/Tank_Bung/?snr=1_7_7_230_150_1001
Wonderland Trails	https://store.steampowered.com/app/947310/Wonderland_Trails/?snr=1_7_7_230_150_1001
Cosmonet: Space Adventure	https://store.steampowered.com/app/993470/Cosmonet_Space_Adventure/?snr=1_7_7_230_150_1001
Dyana Moto	https://store.steampowered.com/app/732670/Dyana_Moto/?snr=1_7_7_230_150_1001
The change	https://store.steampowered.com/app/872270/The_change/?snr=1_7_7_230_150_1001
Butterfly couple	https://store.steampowered.com/app/891610/Butterfly_couple/?snr=1_7_7_230_150_1001
Berry couple	https://store.steampowered.com/app/891620/Berry_couple/?snr=1_7_7_230_150_1001
Bird couple	https://store.steampowered.com/app/891670/Bird_couple/?snr=1_7_7_230_150_1001
Chicken Daddy	https://store.steampowered.com/app/656380/Chicken_Daddy/?snr=1_7_7_230_150_1001
Aik's Cheese Adventures	https://store.steampowered.com/app/850790/Aiks_Cheese_Adventures/?snr=1_7_7_230_150_1001
Boat Adventure	https://store.steampowered.com/app/841590/Boat_Adventure/?snr=1_7_7_230_150_1001
The Old Kazulka	https://store.steampowered.com/app/811680/The_Old_Kazulka/?snr=1_7_7_230_150_1001
Run Dant Run	https://store.steampowered.com/app/963360/Run_Dant_Run/?snr=1_7_7_230_150_1001
Happy Claus Christmas Edition	https://store.steampowered.com/app/989300/Happy_Claus_Christmas_Edition/?snr=1_7_7_230_150_1001
Data mining 2	https://store.steampowered.com/app/960820/Data_mining_2/?snr=1_7_7_230_150_1001
Dog couple	https://store.steampowered.com/app/891580/Dog_couple/?snr=1_7_7_230_150_1001
TARGET	https://store.steampowered.com/app/796450/TARGET/?snr=1_7_7_230_150_1001
CRASHBOT	https://store.steampowered.com/app/778910/CRASHBOT/?snr=1_7_7_230_150_1001
Land of Puzzles: Elven Princess	https://store.steampowered.com/app/938000/Land_of_Puzzles_Elven_Princess/?snr=1_7_7_230_150_1001
Blind Bird	https://store.steampowered.com/app/882360/Blind_Bird/?snr=1_7_7_230_150_1001
JuBOX	https://store.steampowered.com/app/882370/JuBOX/?snr=1_7_7_230_150_1001
stepbystep	https://store.steampowered.com/app/972940/stepbystep/?snr=1_7_7_230_150_1001
Escape from Fools	https://store.steampowered.com/app/989100/Escape_from_Fools/?snr=1_7_7_230_150_1001
NEONARCADE: adventure puzzle muse	https://store.steampowered.com/app/963960/NEONARCADE_adventure_puzzle_muse/?snr=1_7_7_230_150_1001
Paroniria 梦缚	https://store.steampowered.com/app/962650/Paroniria/?snr=1_7_7_230_150_1001
EXIT 4 - Portal	https://store.steampowered.com/app/730690/EXIT_4__Portal/?snr=1_7_7_230_150_1002
India Garden	https://store.steampowered.com/app/636020/India_Garden/?snr=1_7_7_230_150_1002
Impossibox	https://store.steampowered.com/app/756200/Impossibox/?snr=1_7_7_230_150_1002
Safari Venture	https://store.steampowered.com/app/630390/Safari_Venture/?snr=1_7_7_230_150_1002
Professor Watts Memory Match: Expressions	https://store.steampowered.com/app/932670/Professor_Watts_Memory_Match_Expressions/?snr=1_7_7_230_150_1002
OnSpace	https://store.steampowered.com/app/965450/OnSpace/?snr=1_7_7_230_150_1002
Rounders (Arena)	https://store.steampowered.com/app/819730/Rounders_Arena/?snr=1_7_7_230_150_1002
Lanadgel	https://store.steampowered.com/app/987510/Lanadgel/?snr=1_7_7_230_150_1002
Another Rocket Game	https://store.steampowered.com/app/724600/Another_Rocket_Game/?snr=1_7_7_230_150_1002
Flucht Scorched	https://store.steampowered.com/app/987360/Flucht_Scorched/?snr=1_7_7_230_150_1002
Little elf	https://store.steampowered.com/app/957590/Little_elf/?snr=1_7_7_230_150_1002
Write word	https://store.steampowered.com/app/963660/Write_word/?snr=1_7_7_230_150_1002
Heroes of elements	https://store.steampowered.com/app/917120/Heroes_of_elements/?snr=1_7_7_230_150_1002
Gimel Dimension	https://store.steampowered.com/app/916470/Gimel_Dimension/?snr=1_7_7_230_150_1002
Furry Animals Bombing	https://store.steampowered.com/app/941810/Furry_Animals_Bombing/?snr=1_7_7_230_150_1002
Turn the bridge	https://store.steampowered.com/app/934050/Turn_the_bridge/?snr=1_7_7_230_150_1002
Sphera Turris	https://store.steampowered.com/app/805350/Sphera_Turris/?snr=1_7_7_230_150_1002
Brave Dungeon II	https://store.steampowered.com/app/980220/Brave_Dungeon_II/?snr=1_7_7_230_150_1002
5Rings	https://store.steampowered.com/app/790610/5Rings/?snr=1_7_7_230_150_1002
Break the Blocks	https://store.steampowered.com/app/929750/Break_the_Blocks/?snr=1_7_7_230_150_1002
Rotator	https://store.steampowered.com/app/771120/Rotator/?snr=1_7_7_230_150_1002
Big Surprise	https://store.steampowered.com/app/841410/Big_Surprise/?snr=1_7_7_230_150_1002
Pass the wall	https://store.steampowered.com/app/930450/Pass_the_wall/?snr=1_7_7_230_150_1002
Onironauta	https://store.steampowered.com/app/712610/Onironauta/?snr=1_7_7_230_150_1002
Roanoke	https://store.steampowered.com/app/795140/Roanoke/?snr=1_7_7_230_150_1002
Alpha/Omega: The Christian RPG	https://store.steampowered.com/app/781310/AlphaOmega_The_Christian_RPG/?snr=1_7_7_230_150_1003
Live Armor	https://store.steampowered.com/app/928630/Live_Armor/?snr=1_7_7_230_150_1003
Arkball	https://store.steampowered.com/app/864270/Arkball/?snr=1_7_7_230_150_1003
Ink Cipher	https://store.steampowered.com/app/870670/Ink_Cipher/?snr=1_7_7_230_150_1003
Ninja SpeedRush	https://store.steampowered.com/app/888480/Ninja_SpeedRush/?snr=1_7_7_230_150_1003
Khufu's Delivery Service	https://store.steampowered.com/app/652310/Khufus_Delivery_Service/?snr=1_7_7_230_150_1003
Ball Driver	https://store.steampowered.com/app/814010/Ball_Driver/?snr=1_7_7_230_150_1003
Vampirina's Nails	https://store.steampowered.com/app/903200/Vampirinas_Nails/?snr=1_7_7_230_150_1003
China VS Roman	https://store.steampowered.com/app/809830/China_VS_Roman/?snr=1_7_7_230_150_1003
Slider	https://store.steampowered.com/app/884900/Slider/?snr=1_7_7_230_150_1003
Black Friday: The Game	https://store.steampowered.com/app/712700/Black_Friday_The_Game/?snr=1_7_7_230_150_1003
Black Circle	https://store.steampowered.com/app/824430/Black_Circle/?snr=1_7_7_230_150_1003
The Adventures of Kusoge	https://store.steampowered.com/app/787140/The_Adventures_of_Kusoge/?snr=1_7_7_230_150_1003
Puzzle Monarch: Nile River	https://store.steampowered.com/app/938840/Puzzle_Monarch_Nile_River/?snr=1_7_7_230_150_1003
Puzzle Monarch: Forests	https://store.steampowered.com/app/935240/Puzzle_Monarch_Forests/?snr=1_7_7_230_150_1003
Puzzle Monarch: Mummy	https://store.steampowered.com/app/935180/Puzzle_Monarch_Mummy/?snr=1_7_7_230_150_1003
Professor Watts Memory Match: Puppies	https://store.steampowered.com/app/936810/Professor_Watts_Memory_Match_Puppies/?snr=1_7_7_230_150_1003
Intergalactic traveler: The Omega Sector	https://store.steampowered.com/app/752080/Intergalactic_traveler_The_Omega_Sector/?snr=1_7_7_230_150_1003
Boomer Rampage	https://store.steampowered.com/app/770520/Boomer_Rampage/?snr=1_7_7_230_150_1003
Aurora	https://store.steampowered.com/app/789720/Aurora/?snr=1_7_7_230_150_1003
Puzzle Monarch: Zombie	https://store.steampowered.com/app/916880/Puzzle_Monarch_Zombie/?snr=1_7_7_230_150_1003
Supesu	https://store.steampowered.com/app/879280/Supesu/?snr=1_7_7_230_150_1003
Crazy Road	https://store.steampowered.com/app/818080/Crazy_Road/?snr=1_7_7_230_150_1003
Sounds of Music	https://store.steampowered.com/app/752880/Sounds_of_Music/?snr=1_7_7_230_150_1003
Freeze Tag Fun Pack #1	https://store.steampowered.com/app/39391/Freeze_Tag_Fun_Pack_1/?snr=1_7_7_230_150_1003
Freeze Tag Fun Pack #1	https://store.steampowered.com/app/39391/Freeze_Tag_Fun_Pack_1/?snr=1_7_7_230_150_1004
Freeze Tag Fun Pack #2	https://store.steampowered.com/app/39392/Freeze_Tag_Fun_Pack_2/?snr=1_7_7_230_150_1004
Duels of the Planeswalkers Gold Game Bundle	https://store.steampowered.com/app/901667/Duels_of_the_Planeswalkers_Gold_Game_Bundle/?snr=1_7_7_230_150_1004
Canyon Capers	https://store.steampowered.com/app/274580/Canyon_Capers/?snr=1_7_7_230_150_1004
Endless Dead	https://store.steampowered.com/app/364500/Endless_Dead/?snr=1_7_7_230_150_1004
Cadence	https://store.steampowered.com/app/362800/Cadence/?snr=1_7_7_230_150_1004
Splitmind	https://store.steampowered.com/app/341050/Splitmind/?snr=1_7_7_230_150_1004
BOMB Dedicated Server	https://store.steampowered.com/app/338440/BOMB_Dedicated_Server/?snr=1_7_7_230_150_1004
Alpha Version.0	https://store.steampowered.com/app/359970/Alpha_Version0/?snr=1_7_7_230_150_1004
Potions: A Curious Tale	https://store.steampowered.com/app/378690/Potions_A_Curious_Tale/?snr=1_7_7_230_150_1004
Hard Lander	https://store.steampowered.com/app/380650/Hard_Lander/?snr=1_7_7_230_150_1004
Baxter's Venture: Director's Cut	https://store.steampowered.com/app/386460/Baxters_Venture_Directors_Cut/?snr=1_7_7_230_150_1004
COLOR	https://store.steampowered.com/app/305030/COLOR/?snr=1_7_7_230_150_1004
Unnamed Fiasco	https://store.steampowered.com/app/389010/Unnamed_Fiasco/?snr=1_7_7_230_150_1004
FIGHTING SPACE	https://store.steampowered.com/app/556090/FIGHTING_SPACE/?snr=1_7_7_230_150_1004
Isyium	https://store.steampowered.com/app/555080/Isyium/?snr=1_7_7_230_150_1004
Ultramegon	https://store.steampowered.com/app/554610/Ultramegon/?snr=1_7_7_230_150_1004
Danny's War	https://store.steampowered.com/app/559200/Dannys_War/?snr=1_7_7_230_150_1004
Space Ghost Pirate Zombie Slayer	https://store.steampowered.com/app/553350/Space_Ghost_Pirate_Zombie_Slayer/?snr=1_7_7_230_150_1004
